player_id,player_name,player_position,player_season,player_age,player_yellow_cards,player_red_cards,player_fouls
293,"Kiko Femenía",Defender,2018/2019,28,1,0,12
293,"Kiko Femenía",Defender,2019/2020,29,5,0,26
293,"Kiko Femenía",Defender,2021/2022,31,2,0,12
294,"Evan Ferguson",Forward,2021/2022,17,0,0,0
296,Fernandinho,Midfielder,2018/2019,34,5,0,40
296,Fernandinho,Midfielder,2019/2020,35,7,2,26
296,Fernandinho,Midfielder,2020/2021,36,6,0,22
296,Fernandinho,Midfielder,2021/2022,37,1,0,14
299,"Junior Firpo",Defender,2021/2022,25,11,0,39
300,"William Fish",Defender,2020/2021,18,0,0,0
302,"Ashley Fletcher",Forward,2021/2022,26,0,0,1
305,"Phil Foden",Midfielder,2018/2019,18,0,0,4
305,"Phil Foden",Midfielder,2019/2020,20,0,0,12
305,"Phil Foden",Midfielder,2020/2021,20,0,0,12
305,"Phil Foden",Midfielder,2021/2022,21,1,0,15
306,"Wesley Fofana",Defender,2020/2021,20,7,0,37
306,"Wesley Fofana",Defender,2021/2022,21,2,0,7
308,"Pablo Fornals",Midfielder,2019/2020,24,3,0,18
308,"Pablo Fornals",Midfielder,2020/2021,25,3,0,26
308,"Pablo Fornals",Midfielder,2021/2022,26,4,0,24
309,"Adam Forshaw",Midfielder,2021/2022,30,5,0,26
310,"Marcus Forss",Forward,2021/2022,22,0,0,3
311,"Fraser Forster",Goalkeeper,2018/2019,31,0,0,0
311,"Fraser Forster",Goalkeeper,2021/2022,34,1,0,0
311,"Fraser Forster",Goalkeeper,2020/2021,33,0,0,1
312,"Ben Foster",Goalkeeper,2018/2019,36,1,0,2
312,"Ben Foster",Goalkeeper,2019/2020,37,1,0,2
312,"Ben Foster",Goalkeeper,2021/2022,39,0,0,1
313,"Tariqe Fosu-Henry",Midfielder,2021/2022,26,0,0,0
314,"Ryan Fraser",Midfielder,2018/2019,25,2,0,6
314,"Ryan Fraser",Midfielder,2019/2020,26,2,0,10
314,"Ryan Fraser",Midfielder,2020/2021,27,0,1,5
314,"Ryan Fraser",Midfielder,2021/2022,28,3,0,10
316,Fred,Midfielder,2018/2019,26,2,0,25
316,Fred,Midfielder,2019/2020,27,8,0,42
316,Fred,Midfielder,2020/2021,28,5,0,45
316,Fred,Midfielder,2021/2022,29,5,0,31
317,"Freddie Woodman",Goalkeeper,2021/2022,25,0,0,0
318,"Ryan Fredericks",Defender,2018/2019,26,5,0,9
318,"Ryan Fredericks",Defender,2019/2020,27,7,0,25
318,"Ryan Fredericks",Defender,2020/2021,28,2,0,11
318,"Ryan Fredericks",Defender,2021/2022,29,1,0,3
319,"Christian Fuchs",Defender,2018/2019,33,0,0,3
319,"Christian Fuchs",Defender,2019/2020,34,0,0,2
319,"Christian Fuchs",Defender,2020/2021,35,4,0,14
321,"Gabriel Jesus",Forward,2018/2019,22,1,0,12
321,"Gabriel Jesus",Forward,2019/2020,23,3,0,27
321,"Gabriel Jesus",Forward,2020/2021,24,2,0,28
321,"Gabriel Jesus",Forward,2021/2022,25,1,0,26
322,"Gabriel Magalhães",Defender,2020/2021,23,2,1,23
322,"Gabriel Magalhães",Defender,2021/2022,24,6,1,23
323,"Gabriel Martinelli",Forward,2019/2020,19,1,0,9
323,"Gabriel Martinelli",Forward,2020/2021,19,0,0,9
323,"Gabriel Martinelli",Forward,2021/2022,20,1,1,24
325,"Conor Gallagher",Midfielder,2020/2021,21,11,0,43
325,"Conor Gallagher",Midfielder,2021/2022,22,10,0,65
326,"Eric García",Defender,2019/2020,19,1,0,9
326,"Eric García",Defender,2020/2021,20,0,0,4
327,"Alejandro Garnacho",Midfielder,2021/2022,17,0,0,1
328,"James Garner",Midfielder,2018/2019,18,0,0,0
329,"Dwight Gayle",Forward,2019/2020,30,2,0,6
329,"Dwight Gayle",Forward,2020/2021,31,0,0,6
329,"Dwight Gayle",Forward,2021/2022,32,1,0,2
330,"Jean-Philippe Gbamin",Midfielder,2019/2020,24,0,0,2
330,"Jean-Philippe Gbamin",Midfielder,2020/2021,25,0,0,0
330,"Jean-Philippe Gbamin",Midfielder,2021/2022,26,0,0,0
332,"Rachid Ghezzal",Midfielder,2018/2019,27,3,0,13
333,"Saman Ghoddos",Forward,2021/2022,28,2,0,12
334,"Dimitris Giannoulis",Defender,2021/2022,26,2,0,16
336,"Morgan Gibbs-White",Midfielder,2018/2019,19,1,0,8
336,"Morgan Gibbs-White",Midfielder,2019/2020,20,0,0,2
336,"Morgan Gibbs-White",Midfielder,2020/2021,21,1,0,5
336,"Morgan Gibbs-White",Midfielder,2021/2022,22,1,0,2
338,"Bryan Gil",Forward,2021/2022,21,0,0,1
342,"Billy Gilmour",Midfielder,2019/2020,19,0,0,3
342,"Billy Gilmour",Midfielder,2020/2021,19,0,0,2
342,"Billy Gilmour",Midfielder,2021/2022,20,2,0,28
343,"Olivier Giroud",Forward,2018/2019,32,1,0,12
343,"Olivier Giroud",Forward,2019/2020,33,1,0,17
343,"Olivier Giroud",Forward,2020/2021,34,1,0,15
344,"Ben Godfrey",Defender,2019/2020,22,3,1,15
344,"Ben Godfrey",Defender,2021/2022,24,6,0,17
347,"Joe Gomez",Defender,2018/2019,21,2,0,12
347,"Joe Gomez",Defender,2019/2020,23,7,0,21
347,"Joe Gomez",Defender,2020/2021,24,0,0,6
347,"Joe Gomez",Defender,2021/2022,24,2,0,5
348,"Charlie Goode",Defender,2021/2022,26,3,0,5
350,"Dan Gosling",Midfielder,2018/2019,29,8,0,29
350,"Dan Gosling",Midfielder,2019/2020,30,3,0,21
353,"Demarai Gray",Forward,2018/2019,22,2,0,14
353,"Demarai Gray",Forward,2020/2021,24,0,0,0
353,"Demarai Gray",Forward,2021/2022,25,3,0,12
354,"Jack Grealish",Midfielder,2019/2020,24,8,0,34
354,"Jack Grealish",Midfielder,2020/2021,25,6,0,40
354,"Jack Grealish",Midfielder,2021/2022,26,3,0,17
355,"Sam Greenwood",Forward,2021/2022,20,0,0,7
357,"Pascal Groß",Midfielder,2018/2019,27,1,0,11
357,"Pascal Groß",Midfielder,2019/2020,29,4,0,23
357,"Pascal Groß",Midfielder,2020/2021,29,3,0,19
357,"Pascal Groß",Midfielder,2021/2022,30,1,0,15
359,"Vicente Guaita",Goalkeeper,2018/2019,32,2,0,1
359,"Vicente Guaita",Goalkeeper,2019/2020,33,1,0,0
359,"Vicente Guaita",Goalkeeper,2021/2022,35,2,0,1
359,"Vicente Guaita",Goalkeeper,2020/2021,34,2,0,0
360,"Jóhann Gudmundsson",Midfielder,2019/2020,29,0,0,9
361,"Marc Guéhi",Defender,2021/2022,21,4,0,14
362,"Mattéo Guendouzi",Midfielder,2018/2019,20,9,0,24
362,"Mattéo Guendouzi",Midfielder,2019/2020,21,6,0,17
363,"Frédéric Guilbert",Defender,2019/2020,25,7,0,36
364,"Ilkay Gündogan",Midfielder,2018/2019,28,3,0,13
364,"Ilkay Gündogan",Midfielder,2019/2020,29,7,0,16
364,"Ilkay Gündogan",Midfielder,2020/2021,30,1,0,8
364,"Ilkay Gündogan",Midfielder,2021/2022,31,1,0,13
365,"Angus Gunn",Goalkeeper,2021/2022,26,0,0,0
365,"Angus Gunn",Goalkeeper,2018/2019,23,0,0,0
365,"Angus Gunn",Goalkeeper,2019/2020,24,0,0,0
370,"Grant Hanley",Defender,2019/2020,28,4,0,12
370,"Grant Hanley",Defender,2021/2022,30,2,0,22
373,"Jack Harrison",Midfielder,2020/2021,24,2,0,28
373,"Jack Harrison",Midfielder,2021/2022,25,3,0,29
374,"Joe Hart",Goalkeeper,2018/2019,32,0,0,0
376,"Kortney Hause",Defender,2019/2020,25,3,0,24
376,"Kortney Hause",Defender,2020/2021,25,2,0,5
376,"Kortney Hause",Defender,2021/2022,26,0,0,6
377,"Kai Havertz",Midfielder,2020/2021,21,2,0,27
377,"Kai Havertz",Midfielder,2021/2022,22,3,0,40
380,"Tom Heaton",Goalkeeper,2019/2020,34,0,0,1
380,"Tom Heaton",Goalkeeper,2018/2019,33,3,0,1
383,"Hélder Costa",Forward,2018/2019,25,3,0,20
383,"Hélder Costa",Forward,2020/2021,27,0,0,20
383,"Hélder Costa",Forward,2021/2022,28,0,0,1
386,"Jeff Hendrick",Midfielder,2018/2019,27,4,0,17
386,"Jeff Hendrick",Midfielder,2019/2020,28,8,0,17
386,"Jeff Hendrick",Midfielder,2020/2021,29,1,1,15
387,"Wayne Hennessey",Goalkeeper,2021/2022,35,0,0,0
387,"Wayne Hennessey",Goalkeeper,2018/2019,32,0,0,0
387,"Wayne Hennessey",Goalkeeper,2019/2020,33,0,0,0
388,"Rico Henry",Defender,2021/2022,24,2,0,20
390,"Onel Hernández",Midfielder,2019/2020,27,0,0,14
393,"Leo Hjelde",Defender,2021/2022,18,0,0,1
394,"Wesley Hoedt",Defender,2018/2019,25,2,0,15
395,"Ki-Jana Hoever",Defender,2020/2021,19,1,0,4
396,"Rob Holding",Defender,2018/2019,23,1,0,6
396,"Rob Holding",Defender,2019/2020,24,1,0,4
396,"Rob Holding",Defender,2020/2021,25,2,0,25
396,"Rob Holding",Defender,2021/2022,26,2,1,9
397,"Mason Holgate",Defender,2018/2019,22,1,0,2
397,"Mason Holgate",Defender,2019/2020,23,5,0,17
397,"Mason Holgate",Defender,2021/2022,25,7,1,26
398,"Nathan Holland",Midfielder,2019/2020,22,0,0,0
399,"Conor Hourihane",Midfielder,2019/2020,29,4,0,14
399,"Conor Hourihane",Midfielder,2020/2021,30,0,0,1
400,"Callum Hudson-Odoi",Midfielder,2018/2019,18,0,0,1
400,"Callum Hudson-Odoi",Midfielder,2019/2020,19,1,0,11
400,"Callum Hudson-Odoi",Midfielder,2020/2021,20,0,0,11
400,"Callum Hudson-Odoi",Midfielder,2021/2022,21,1,0,10
402,"Will Hughes",Midfielder,2018/2019,24,5,0,54
402,"Will Hughes",Midfielder,2019/2020,25,9,0,53
402,"Will Hughes",Midfielder,2021/2022,27,6,0,18
407,"Hwang Hee-Chan",Forward,2021/2022,26,2,0,29
408,"Pierre-Emile Højbjerg",Midfielder,2018/2019,23,7,2,47
408,"Pierre-Emile Højbjerg",Midfielder,2019/2020,24,5,0,46
408,"Pierre-Emile Højbjerg",Midfielder,2020/2021,25,9,0,69
408,"Pierre-Emile Højbjerg",Midfielder,2021/2022,26,3,0,28
409,"Adam Idah",Forward,2019/2020,19,0,0,2
409,"Adam Idah",Forward,2021/2022,21,0,0,7
410,"Kelechi Iheanacho",Forward,2018/2019,22,2,0,14
410,"Kelechi Iheanacho",Forward,2019/2020,23,1,0,24
410,"Kelechi Iheanacho",Forward,2021/2022,25,1,0,17
411,"Danny Ings",Forward,2018/2019,26,1,0,16
411,"Danny Ings",Forward,2019/2020,28,3,0,36
411,"Danny Ings",Forward,2020/2021,28,1,0,19
411,"Danny Ings",Forward,2021/2022,29,4,0,16
412,"Tim Iroegbunam",Midfielder,2021/2022,18,1,0,2
414,"Alex Iwobi",Forward,2018/2019,23,0,0,8
414,"Alex Iwobi",Forward,2019/2020,24,0,0,12
414,"Alex Iwobi",Forward,2020/2021,25,0,0,13
414,"Alex Iwobi",Forward,2021/2022,26,1,0,16
415,"José Izquierdo",Forward,2018/2019,26,1,0,6
417,"Alireza Jahanbakhsh",Forward,2018/2019,25,2,0,19
417,"Alireza Jahanbakhsh",Forward,2019/2020,26,0,0,2
419,"Reece James",Defender,2019/2020,20,1,0,22
419,"Reece James",Defender,2020/2021,21,3,0,31
419,"Reece James",Defender,2021/2022,22,4,1,20
420,"Vitaly Janelt",Midfielder,2021/2022,24,3,0,26
421,"Alexandre Jankewitz",Midfielder,2020/2021,19,0,1,1
422,"Pontus Jansson",Defender,2021/2022,31,7,0,15
430,"Raúl Jiménez",Forward,2018/2019,28,4,0,42
430,"Raúl Jiménez",Forward,2020/2021,30,0,0,9
431,"João Cancelo",Defender,2020/2021,26,5,1,36
432,"João Moutinho",Midfielder,2018/2019,32,4,0,53
432,"João Moutinho",Midfielder,2019/2020,33,7,0,40
432,"João Moutinho",Midfielder,2020/2021,34,3,1,44
432,"João Moutinho",Midfielder,2021/2022,35,4,0,36
433,"João Pedro",Forward,2019/2020,18,0,0,1
433,"João Pedro",Forward,2021/2022,20,1,0,13
434,"João Virgínia",Goalkeeper,2020/2021,21,0,0,0
435,Joelinton,Forward,2019/2020,23,7,0,32
435,Joelinton,Forward,2020/2021,24,3,0,24
435,Joelinton,Forward,2021/2022,25,8,0,64
438,"Ben Johnson",Defender,2018/2019,19,0,0,0
438,"Ben Johnson",Defender,2019/2020,20,0,0,8
438,"Ben Johnson",Defender,2020/2021,21,1,0,6
439,"Curtis Jones",Midfielder,2019/2020,19,0,0,3
439,"Curtis Jones",Midfielder,2020/2021,20,2,0,18
439,"Curtis Jones",Midfielder,2021/2022,21,0,0,11
440,Jonny,Defender,2018/2019,25,6,0,23
440,Jonny,Defender,2020/2021,27,0,0,7
440,Jonny,Defender,2021/2022,28,1,0,10
441,Jorginho,Midfielder,2018/2019,27,8,0,33
441,Jorginho,Midfielder,2019/2020,28,10,0,27
442,"José Sá",Goalkeeper,2021/2022,29,3,0,3
443,"James Justin",Defender,2019/2020,22,1,0,8
443,"James Justin",Defender,2020/2021,23,4,0,16
444,"Ozan Kabak",Defender,2020/2021,21,3,0,12
444,"Ozan Kabak",Defender,2021/2022,22,2,0,10
445,"Christian Kabasele",Defender,2019/2020,29,1,2,22
445,"Christian Kabasele",Defender,2021/2022,31,0,0,5
447,"Samuel Kalu",Forward,2021/2022,24,0,0,0
449,"Harry Kane",Forward,2018/2019,25,5,0,31
449,"Harry Kane",Forward,2019/2020,26,4,0,37
449,"Harry Kane",Forward,2020/2021,27,1,0,26
449,"Harry Kane",Forward,2021/2022,28,5,0,42
450,"N'Golo Kanté",Midfielder,2018/2019,28,3,0,35
450,"N'Golo Kanté",Midfielder,2019/2020,29,4,0,45
450,"N'Golo Kanté",Midfielder,2020/2021,30,7,0,36
450,"N'Golo Kanté",Midfielder,2021/2022,31,2,0,22
454,"Edo Kayembe",Midfielder,2021/2022,23,0,0,4
455,Kayky,Forward,2021/2022,18,0,0,1
456,"Moise Kean",Forward,2019/2020,20,1,0,27
456,"Moise Kean",Forward,2020/2021,21,0,0,1
456,"Moise Kean",Forward,2021/2022,22,0,0,0
457,"Michael Keane",Defender,2018/2019,26,2,0,22
457,"Michael Keane",Defender,2019/2020,27,3,0,20
457,"Michael Keane",Defender,2020/2021,28,4,0,15
457,"Michael Keane",Defender,2021/2022,29,2,1,16
458,"Naby Keïta",Midfielder,2018/2019,24,0,0,25
458,"Naby Keïta",Midfielder,2021/2022,27,3,0,21
459,"Caoimhín Kelleher",Goalkeeper,2020/2021,22,0,0,0
459,"Caoimhín Kelleher",Goalkeeper,2021/2022,23,0,0,0
460,"Martin Kelly",Defender,2018/2019,29,2,0,6
460,"Martin Kelly",Defender,2019/2020,30,0,0,8
460,"Martin Kelly",Defender,2020/2021,31,0,0,0
461,Kenedy,Forward,2018/2019,23,1,0,19
461,Kenedy,Forward,2021/2022,26,0,0,0
463,"Jonjoe Kenny",Defender,2018/2019,22,1,0,10
463,"Jonjoe Kenny",Defender,2020/2021,24,0,0,0
463,"Jonjoe Kenny",Defender,2021/2022,25,1,1,9
464,"Reda Khadra",Midfielder,2020/2021,19,0,0,0
465,"Kiko Casilla",Goalkeeper,2020/2021,34,0,0,0
466,"Maximilian Kilman",Defender,2018/2019,21,0,0,0
466,"Maximilian Kilman",Defender,2021/2022,24,3,0,17
467,"Joshua King",Forward,2018/2019,27,3,0,53
467,"Joshua King",Forward,2019/2020,28,0,0,37
467,"Joshua King",Forward,2020/2021,29,0,0,4
470,"Kristoffer Klaesson",Goalkeeper,2021/2022,21,0,0,0
471,"Mateusz Klich",Midfielder,2020/2021,30,6,0,46
471,"Mateusz Klich",Midfielder,2021/2022,31,5,0,40
472,"Timm Klose",Defender,2019/2020,32,0,0,8
474,"Robin Koch",Defender,2020/2021,24,1,0,17
474,"Robin Koch",Defender,2021/2022,25,3,0,22
475,"Sead Kolasinac",Defender,2018/2019,25,5,0,21
475,"Sead Kolasinac",Defender,2020/2021,27,0,0,1
475,"Sead Kolasinac",Defender,2021/2022,28,1,0,2
476,"Ibrahima Konaté",Defender,2021/2022,22,2,0,10
477,"Ezri Konsa",Defender,2019/2020,22,3,0,17
477,"Ezri Konsa",Defender,2020/2021,23,3,0,19
477,"Ezri Konsa",Defender,2021/2022,24,4,2,18
479,"Cheikhou Kouyaté",Midfielder,2018/2019,29,3,0,34
479,"Cheikhou Kouyaté",Midfielder,2019/2020,30,4,0,33
479,"Cheikhou Kouyaté",Midfielder,2020/2021,31,4,0,36
479,"Cheikhou Kouyaté",Midfielder,2021/2022,32,3,0,29
480,"Mateo Kovacic",Midfielder,2018/2019,25,3,0,19
480,"Mateo Kovacic",Midfielder,2019/2020,26,8,0,20
480,"Mateo Kovacic",Midfielder,2020/2021,27,4,0,16
480,"Mateo Kovacic",Midfielder,2021/2022,28,4,0,24
483,"Emil Krafth",Defender,2019/2020,25,0,0,4
483,"Emil Krafth",Defender,2020/2021,26,4,0,12
485,"Juraj Kucka",Midfielder,2021/2022,35,3,1,46
486,"Dejan Kulusevski",Midfielder,2021/2022,22,3,0,20
487,"Alexandre Lacazette",Forward,2018/2019,27,2,0,51
487,"Alexandre Lacazette",Forward,2019/2020,29,8,0,44
487,"Alexandre Lacazette",Forward,2020/2021,29,3,0,37
487,"Alexandre Lacazette",Forward,2021/2022,30,0,0,32
489,"Adam Lallana",Midfielder,2018/2019,31,1,0,4
489,"Adam Lallana",Midfielder,2019/2020,32,1,0,7
489,"Adam Lallana",Midfielder,2020/2021,33,0,0,18
489,"Adam Lallana",Midfielder,2021/2022,34,4,0,11
490,"Erik Lamela",Midfielder,2018/2019,27,2,0,23
490,"Erik Lamela",Midfielder,2019/2020,28,3,0,30
490,"Erik Lamela",Midfielder,2020/2021,29,4,1,24
491,"Tariq Lamptey",Defender,2019/2020,19,2,0,13
491,"Tariq Lamptey",Defender,2020/2021,20,2,1,21
491,"Tariq Lamptey",Defender,2021/2022,21,4,0,27
493,"Henri Lansbury",Midfielder,2019/2020,29,0,0,4
494,"Manuel Lanzini",Midfielder,2018/2019,26,2,0,5
494,"Manuel Lanzini",Midfielder,2019/2020,27,1,0,6
494,"Manuel Lanzini",Midfielder,2020/2021,28,1,0,7
494,"Manuel Lanzini",Midfielder,2021/2022,29,2,0,11
495,"Aymeric Laporte",Defender,2018/2019,24,3,0,21
495,"Aymeric Laporte",Defender,2019/2020,26,1,0,9
495,"Aymeric Laporte",Defender,2020/2021,26,1,0,9
495,"Aymeric Laporte",Defender,2021/2022,27,5,1,14
496,"Jamaal Lascelles",Defender,2018/2019,25,4,0,16
496,"Jamaal Lascelles",Defender,2019/2020,26,5,0,22
496,"Jamaal Lascelles",Defender,2020/2021,27,4,0,17
496,"Jamaal Lascelles",Defender,2021/2022,28,5,0,17
501,"Pierre Lees-Melou",Midfielder,2021/2022,28,5,0,35
502,"Florian Lejeune",Defender,2018/2019,27,0,0,11
502,"Florian Lejeune",Defender,2019/2020,29,0,0,6
504,"Mario Lemina",Midfielder,2018/2019,25,5,0,31
504,"Mario Lemina",Midfielder,2020/2021,27,5,0,32
505,"Aaron Lennon",Midfielder,2018/2019,32,1,0,12
505,"Aaron Lennon",Midfielder,2019/2020,33,4,0,10
505,"Aaron Lennon",Midfielder,2021/2022,35,2,0,19
506,"Bernd Leno",Goalkeeper,2020/2021,29,0,1,2
506,"Bernd Leno",Goalkeeper,2021/2022,30,0,0,0
506,"Bernd Leno",Goalkeeper,2018/2019,27,0,0,0
506,"Bernd Leno",Goalkeeper,2019/2020,28,2,0,0
508,"Thakgalo Leshabela",Midfielder,2020/2021,21,0,0,0
510,"Jamal Lewis",Defender,2019/2020,22,4,0,15
510,"Jamal Lewis",Defender,2020/2021,23,4,0,18
510,"Jamal Lewis",Defender,2021/2022,24,1,0,2
512,"Victor Lindelöf",Defender,2018/2019,24,1,0,19
512,"Victor Lindelöf",Defender,2019/2020,26,6,0,22
512,"Victor Lindelöf",Defender,2020/2021,26,0,0,24
512,"Victor Lindelöf",Defender,2021/2022,27,4,0,19
514,"Jesse Lingard",Midfielder,2019/2020,27,3,0,28
514,"Jesse Lingard",Midfielder,2020/2021,28,3,0,21
514,"Jesse Lingard",Midfielder,2021/2022,29,1,0,5
515,"Tino Livramento",Defender,2021/2022,19,2,0,12
516,"Diego Llorente",Defender,2020/2021,27,1,0,15
516,"Diego Llorente",Defender,2021/2022,28,7,0,23
517,"Hugo Lloris",Goalkeeper,2020/2021,34,0,0,0
517,"Hugo Lloris",Goalkeeper,2021/2022,35,2,0,0
517,"Hugo Lloris",Goalkeeper,2018/2019,32,0,0,0
517,"Hugo Lloris",Goalkeeper,2019/2020,33,0,0,0
518,"Giovani Lo Celso",Midfielder,2019/2020,24,6,0,28
518,"Giovani Lo Celso",Midfielder,2020/2021,25,5,0,19
518,"Giovani Lo Celso",Midfielder,2021/2022,26,0,0,2
519,"Jürgen Locadia",Forward,2018/2019,25,1,0,22
519,"Jürgen Locadia",Forward,2019/2020,26,0,0,0
519,"Jürgen Locadia",Forward,2021/2022,28,0,0,1
520,"Ruben Loftus-Cheek",Midfielder,2018/2019,23,0,0,10
520,"Ruben Loftus-Cheek",Midfielder,2019/2020,24,0,0,2
520,"Ruben Loftus-Cheek",Midfielder,2020/2021,25,3,0,29
520,"Ruben Loftus-Cheek",Midfielder,2021/2022,26,1,0,18
522,"Kevin Long",Defender,2018/2019,28,0,0,3
522,"Kevin Long",Defender,2019/2020,29,0,0,9
522,"Kevin Long",Defender,2020/2021,30,2,0,7
522,"Kevin Long",Defender,2021/2022,31,1,0,4
525,"Ademola Lookman",Forward,2018/2019,21,0,0,8
525,"Ademola Lookman",Forward,2020/2021,23,5,0,46
525,"Ademola Lookman",Forward,2021/2022,24,2,0,27
527,"Jonas Lössl",Goalkeeper,2021/2022,33,0,0,0
527,"Jonas Lössl",Goalkeeper,2018/2019,30,1,0,0
528,"Imrân Louza",Midfielder,2021/2022,23,6,0,24
529,"Matthew Lowton",Defender,2018/2019,29,7,0,22
529,"Matthew Lowton",Defender,2019/2020,31,2,0,14
529,"Matthew Lowton",Defender,2020/2021,31,5,0,19
529,"Matthew Lowton",Defender,2021/2022,32,3,1,13
530,"Lucas Moura",Forward,2018/2019,26,3,0,25
530,"Lucas Moura",Forward,2019/2020,27,3,0,30
530,"Lucas Moura",Forward,2020/2021,28,1,0,23
530,"Lucas Moura",Forward,2021/2022,29,4,0,20
531,"Romelu Lukaku",Forward,2018/2019,25,4,0,18
531,"Romelu Lukaku",Forward,2021/2022,29,1,0,8
532,Lyanco,Defender,2021/2022,25,2,0,13
535,"Alexis Mac Allister",Midfielder,2019/2020,21,0,0,4
535,"Alexis Mac Allister",Midfielder,2020/2021,22,1,0,19
535,"Alexis Mac Allister",Midfielder,2021/2022,23,4,0,30
536,"James Maddison",Midfielder,2018/2019,22,3,1,25
536,"James Maddison",Midfielder,2019/2020,23,4,0,36
536,"James Maddison",Midfielder,2020/2021,24,4,0,19
536,"James Maddison",Midfielder,2021/2022,25,3,0,22
538,"Harry Maguire",Defender,2018/2019,26,6,1,20
538,"Harry Maguire",Defender,2019/2020,27,6,0,33
538,"Harry Maguire",Defender,2020/2021,28,11,0,40
538,"Harry Maguire",Defender,2021/2022,29,7,1,21
539,"Riyad Mahrez",Forward,2018/2019,28,0,0,10
539,"Riyad Mahrez",Forward,2019/2020,29,0,0,13
539,"Riyad Mahrez",Forward,2020/2021,30,0,0,13
539,"Riyad Mahrez",Forward,2021/2022,31,0,0,10
540,"Ainsley Maitland-Niles",Midfielder,2018/2019,21,1,1,8
540,"Ainsley Maitland-Niles",Midfielder,2019/2020,22,4,1,15
540,"Ainsley Maitland-Niles",Midfielder,2020/2021,23,2,0,16
540,"Ainsley Maitland-Niles",Midfielder,2021/2022,24,0,0,4
543,"Sadio Mané",Forward,2018/2019,27,2,0,34
543,"Sadio Mané",Forward,2019/2020,28,3,0,46
543,"Sadio Mané",Forward,2020/2021,29,3,0,53
543,"Sadio Mané",Forward,2021/2022,30,5,0,50
544,"Javier Manquillo",Defender,2018/2019,25,2,0,13
544,"Javier Manquillo",Defender,2019/2020,26,5,0,18
544,"Javier Manquillo",Defender,2020/2021,27,1,0,7
544,"Javier Manquillo",Defender,2021/2022,28,5,0,9
545,Marçal,Defender,2020/2021,32,2,0,12
545,Marçal,Defender,2021/2022,33,3,0,29
547,"Solly March",Midfielder,2018/2019,24,1,0,29
547,"Solly March",Midfielder,2019/2020,26,2,0,10
547,"Solly March",Midfielder,2020/2021,26,0,0,26
547,"Solly March",Midfielder,2021/2022,27,1,0,31
549,"Pablo Marí",Defender,2019/2020,26,0,0,2
549,"Pablo Marí",Defender,2020/2021,27,2,0,8
549,"Pablo Marí",Defender,2021/2022,28,1,0,1
552,"Anthony Martial",Forward,2018/2019,23,2,0,14
552,"Anthony Martial",Forward,2019/2020,24,1,0,28
552,"Anthony Martial",Forward,2020/2021,25,0,1,15
552,"Anthony Martial",Forward,2021/2022,26,0,0,0
553,"Josh Martin",Forward,2019/2020,18,0,0,1
554,"Emiliano Martínez",Goalkeeper,2020/2021,28,1,0,1
554,"Emiliano Martínez",Goalkeeper,2021/2022,29,4,0,0
554,"Emiliano Martínez",Goalkeeper,2019/2020,27,2,0,0
555,"Adam Masina",Defender,2018/2019,25,5,0,17
555,"Adam Masina",Defender,2019/2020,26,3,0,26
555,"Adam Masina",Defender,2021/2022,28,0,0,14
556,"Arthur Masuaku",Defender,2018/2019,25,2,0,16
556,"Arthur Masuaku",Defender,2019/2020,26,4,1,10
556,"Arthur Masuaku",Defender,2020/2021,27,2,0,10
556,"Arthur Masuaku",Defender,2021/2022,28,1,0,8
558,"Juan Mata",Midfielder,2018/2019,31,3,0,10
558,"Juan Mata",Midfielder,2019/2020,32,1,0,7
558,"Juan Mata",Midfielder,2020/2021,33,0,0,1
558,"Juan Mata",Midfielder,2021/2022,34,0,0,2
559,"Jean-Philippe Mateta",Forward,2020/2021,23,0,0,3
559,"Jean-Philippe Mateta",Forward,2021/2022,24,2,0,16
560,"Nemanja Matic",Midfielder,2018/2019,30,6,1,27
560,"Nemanja Matic",Midfielder,2019/2020,31,3,0,27
560,"Nemanja Matic",Midfielder,2020/2021,32,2,0,14
560,"Nemanja Matic",Midfielder,2021/2022,33,3,0,26
561,"Joël Matip",Defender,2018/2019,27,3,0,11
561,"Joël Matip",Defender,2019/2020,28,0,0,7
561,"Joël Matip",Defender,2020/2021,29,2,0,11
561,"Joël Matip",Defender,2021/2022,30,2,0,13
564,"Matty Longstaff",Midfielder,2019/2020,20,1,0,6
564,"Matty Longstaff",Midfielder,2020/2021,21,0,0,3
565,"Neal Maupay",Forward,2019/2020,23,3,0,38
565,"Neal Maupay",Forward,2020/2021,24,1,1,27
565,"Neal Maupay",Forward,2021/2022,25,7,0,33
566,"Konstantinos Mavropanos",Defender,2018/2019,21,1,0,2
568,"Bryan Mbeumo",Midfielder,2021/2022,22,4,0,20
571,"James McArthur",Midfielder,2018/2019,31,7,0,61
571,"James McArthur",Midfielder,2019/2020,32,6,0,57
571,"James McArthur",Midfielder,2020/2021,33,3,0,32
571,"James McArthur",Midfielder,2021/2022,34,4,0,24
572,"James McAtee",Midfielder,2021/2022,19,0,0,1
573,"Kasey McAteer",Midfielder,2021/2022,20,0,0,0
576,"Liam McCarron",Midfielder,2021/2022,21,0,0,0
577,"James McCarthy",Midfielder,2018/2019,28,0,0,0
577,"James McCarthy",Midfielder,2019/2020,29,9,0,31
577,"James McCarthy",Midfielder,2020/2021,30,1,0,6
580,"John McGinn",Midfielder,2019/2020,25,3,0,37
